,url,category,day,month,year
72775,https://tuoitre.vn/tuyen-sinh-dau-cap-o-quan-11-tphcm-1122583.htm,giao-duc,22,6,2016
72776,https://tuoitre.vn/ha-noi-cong-bo-diem-chuan-vao-lop-10-cac-truong-chuyen-1122670.htm,giao-duc,22,6,2016
72777,https://tuoitre.vn/phat-hanh-phu-trang-cung-ban-chon-truong-1122541.htm,giao-duc,22,6,2016
72778,https://tuoitre.vn/tphcm-cam-day-them-trong-nha-truong-hay-doi-thoai-voi-chung-toi-1160521.htm,giao-duc,25,8,2016
72779,https://tuoitre.vn/50-truong-dh-tot-nhat-nuoc-my-1160371.htm,giao-duc,25,8,2016
72780,https://tuoitre.vn/neu-song-tot-bang-luong-chung-toi-day-them-de-lam-gi-1160299.htm,giao-duc,25,8,2016
72781,https://tuoitre.vn/tphcm-xay-dung-mo-rong-truong-thpt-le-quy-don-1209364.htm,giao-duc,28,10,2016
72782,https://tuoitre.vn/hoi-dong-truong-thuc-quyen-se-khong-con-quyet-dinh-doc-doan-1208926.htm,giao-duc,28,10,2016
72783,https://tuoitre.vn/giai-bai-toan-kho-tu-thuc-te-1209040.htm,giao-duc,28,10,2016
72784,https://tuoitre.vn/91-sv-chat-luong-cao-dh-su-pham-ky-thuat-co-viec-lam-sau-tot-nghiep-1245325.htm,giao-duc,31,12,2016
72785,https://tuoitre.vn/chuong-trinh-dao-tao-tien-tien-nhu-ngoi-sao-co-don-1245064.htm,giao-duc,31,12,2016
73754,https://tuoitre.vn/dh-tai-chinh-marketing-xet-tuyen-ba-khoi-thi-1038346.htm,giao-duc,14,1,2016
73755,https://tuoitre.vn/dh-cong-nghiep-tphcm-tuyen-them-15-nganh-moi-1038196.htm,giao-duc,14,1,2016
73756,https://tuoitre.vn/nu-sinh-nen-mac-ao-dai-may-ngay-trong-tuan-1037851.htm,giao-duc,14,1,2016
73757,https://tuoitre.vn/sinh-vien-truong-dh-khtn-tham-du-acmicpc-1037920.htm,giao-duc,14,1,2016
73758,https://tuoitre.vn/de-nghi-giu-dat-5-phong-kham-de-lam-truong-mam-non-1037911.htm,giao-duc,14,1,2016
73759,https://tuoitre.vn/804-bac-si-noi-tru-tot-nghiep-loai-gioi-1104754.htm,giao-duc,21,5,2016
73760,https://tuoitre.vn/4-cau-hoi-lon-1104541.htm,giao-duc,21,5,2016
73761,https://tuoitre.vn/dua-hs-di-vong-quanh-dat-nuoc-de-hoc-tap-1104592.htm,giao-duc,21,5,2016
73762,https://tuoitre.vn/khuyen-khich-cac-so-gddt-de-xuat-sang-kien-doi-moi-giao-duc-1104499.htm,giao-duc,21,5,2016
73763,https://tuoitre.vn/danh-gia-hoc-sinh-tieu-hoc-ung-ho-doi-moi-nhung-nhieu-ban-khoan-1104562.htm,giao-duc,21,5,2016
73764,https://tuoitre.vn/long-tin-nao-cho-day-nghe-1177491.htm,giao-duc,26,9,2016
73765,https://tuoitre.vn/khong-duoc-di-hoc-do-trai-tuyen-1177548.htm,giao-duc,26,9,2016
74268,https://tuoitre.vn/di-ngay-hoi-tu-van-tuyen-sinh-nhan-cafe-va-chu-thay-do-mien-phi-1142623.htm,giao-duc,24,7,2016
