,url,category,day,month,year
44472,https://tuoitre.vn/dong-dat-manh-tai-congo-va-rwanda-39-nguoi-thiet-mang-242147.htm,the-gioi,4,2,2008
14223,https://tuoitre.vn/gan-20000-tre-tq-mac-benh-tay-chan-mieng-256655.htm,the-gioi,9,5,2008
14820,https://tuoitre.vn/trong-tham-cung-cua-cac-quan-chuc-bo-noi-vu-my-278236.htm,the-gioi,12,9,2008
13971,https://tuoitre.vn/pakistan-lien-minh-cam-quyen-de-xuat-ung-vien-thu-tuong-249035.htm,the-gioi,24,3,2008
14136,https://tuoitre.vn/bo-truong-kinh-te-argentina-tu-chuc-254512.htm,the-gioi,25,4,2008
14497,https://tuoitre.vn/nga-dua-mot-bang-dang-dau-troc-ra-toa-266678.htm,the-gioi,2,7,2008
14364,https://tuoitre.vn/philippines-hoc-sinh-lop-1-khong-can-mac-dong-phuc-261115.htm,the-gioi,4,6,2008
71133,https://tuoitre.vn/hop-tac-viet---my-ve-chat-da-camdioxin-chuyen-tu-loi-noi-sang-viec-lam-278869.htm,the-gioi,17,9,2008
13938,https://tuoitre.vn/my-bang-florida-khong-to-chuc-lai-bau-cu-so-bo-248082.htm,the-gioi,18,3,2008
14191,https://tuoitre.vn/myanmar-gan-4000-nguoi-chet-do-bao-loc-256103.htm,the-gioi,5,5,2008
67405,https://tuoitre.vn/tin-van-the-gioi-245197.htm,the-gioi,1,3,2008
15351,https://tuoitre.vn/tin-van-294432.htm,the-gioi,25,12,2008
59775,https://tuoitre.vn/nhung-manh-thuong-quan-hang-dau-chau-a---thai-binh-duong-245787.htm,the-gioi,5,3,2008
14346,https://tuoitre.vn/pakistan-cuu-thu-tuong-sharif-duoc-tham-gia-bau-cu-bo-sung-260809.htm,the-gioi,2,6,2008
14533,https://tuoitre.vn/dat-thoa-thuan-van-de-hat-nhan-chdcnd-trieu-tien-268394.htm,the-gioi,12,7,2008
13705,https://tuoitre.vn/hoi-nghi-chong-tham-nhung-quoc-te-that-bai-241965.htm,the-gioi,3,2,2008
14115,https://tuoitre.vn/cuu-thu-truong-quoc-phong-nhat-nhan-toi-an-hoi-lo-253779.htm,the-gioi,21,4,2008
13555,https://tuoitre.vn/nhiep-anh-gia-khong-chan-237373.htm,the-gioi,6,1,2008
13870,https://tuoitre.vn/thai-lan-thong-qua-hai-goi-kich-thich-kinh-te-245954.htm,the-gioi,6,3,2008
59895,https://tuoitre.vn/asean-duy-tri-khong-gian-nhan-dao-cho-myanmar-260623.htm,the-gioi,1,6,2008
60092,https://tuoitre.vn/lien-hiep-quoc-keu-goi-my-bo-cam-van-cuba-285662.htm,the-gioi,31,10,2008
13704,https://tuoitre.vn/thu-tuong-on-gia-bao-xin-loi-dan-241963.htm,the-gioi,3,2,2008
74322,https://tuoitre.vn/an-do-bat-them-hai-nghi-can-tan-cong-mumbai-291374.htm,the-gioi,6,12,2008
14398,https://tuoitre.vn/hi-lap-lai-dong-dat-262875.htm,the-gioi,12,6,2008
15184,https://tuoitre.vn/tin-van-the-gioi-289261.htm,the-gioi,23,11,2008
14909,https://tuoitre.vn/lhq-thong-qua-nghi-quyet-moi-ve-iran-280703.htm,the-gioi,28,9,2008
71162,https://tuoitre.vn/tin-van-293912.htm,the-gioi,22,12,2008
14713,https://tuoitre.vn/pakistan-lien-minh-cam-quyen-lai-bat-dong-274794.htm,the-gioi,21,8,2008
13651,https://tuoitre.vn/han-quoc-cai-cach-dai-hoc-240192.htm,the-gioi,24,1,2008
44873,https://tuoitre.vn/iran-dao-mo-chon-quan-xam-luoc-266461.htm,the-gioi,1,7,2008
74320,https://tuoitre.vn/phe-doi-lap-thai-lan-tuyen-bo-co-the-thanh-lap-chinh-phu-291409.htm,the-gioi,6,12,2008
14622,https://tuoitre.vn/tho-nhi-ky-tan-cong-phien-quan-pkk-o-iraq-271114.htm,the-gioi,30,7,2008
14624,https://tuoitre.vn/trung-quoc-thuc-thi-luat-chong-doc-quyen-271153.htm,the-gioi,30,7,2008
71130,https://tuoitre.vn/em-re-thaksin-duoc-bau-lam-tan-thu-tuong-thai-278931.htm,the-gioi,17,9,2008
44817,https://tuoitre.vn/colombia-pha-am-muu-am-sat-tong-thong-uribe-262619.htm,the-gioi,11,6,2008
14430,https://tuoitre.vn/tin-van-264036.htm,the-gioi,18,6,2008
59949,https://tuoitre.vn/co-van-cua-ong-mccain-tu-chuc-269475.htm,the-gioi,19,7,2008
59926,https://tuoitre.vn/ha-vien-thai-lan-thao-luan-bat-tin-nhiem-thu-tuong-265335.htm,the-gioi,25,6,2008
67550,https://tuoitre.vn/han-quoc-ho-tro-giao-duc-con-em-gia-dinh-da-van-hoa-282711.htm,the-gioi,11,10,2008
45303,https://tuoitre.vn/fed-co-the-cat-lai-suat-ve-0-292902.htm,the-gioi,16,12,2008
14066,https://tuoitre.vn/campuchia-chay-khu-o-chuot-hang-ngan-nguoi-mat-cho-o-252217.htm,the-gioi,11,4,2008
14799,https://tuoitre.vn/tin-van-277200.htm,the-gioi,6,9,2008
59882,https://tuoitre.vn/mozambique-tuyen-bo-tinh-trang-khan-cap-259367.htm,the-gioi,24,5,2008
14938,https://tuoitre.vn/chuyen-co-cho-tong-thong-ukraine-ha-canh-khan-cap-281381.htm,the-gioi,2,10,2008
45249,https://tuoitre.vn/fed-cong-bo-goi-cuu-tro-800-ti-usd-289701.htm,the-gioi,26,11,2008
45082,https://tuoitre.vn/bat-giu-3-nghi-can-vu-danh-bom-khach-san-marriot-279841.htm,the-gioi,23,9,2008
59704,https://tuoitre.vn/uu-the-thuoc-ve-obama-237896.htm,the-gioi,9,1,2008
13767,https://tuoitre.vn/cia-tung-dieu-hanh-12-cong-ty-ma-tren-the-gioi-243325.htm,the-gioi,17,2,2008
15377,https://tuoitre.vn/the-gioi-nhon-nhip-don-nam-moi-295391.htm,the-gioi,31,12,2008
13636,https://tuoitre.vn/venezuela-cam-san-xuat-neu-khong-ban-hang-cho-nguoi-trong-nuoc-239892.htm,the-gioi,22,1,2008
60129,https://tuoitre.vn/thanh-pho-melbourne-duoc-mo-rong-290700.htm,the-gioi,2,12,2008
67548,https://tuoitre.vn/tin-van-282677.htm,the-gioi,11,10,2008
59729,https://tuoitre.vn/bao-chi-phap-tong-thong-sarkozy-da-ket-hon-241914.htm,the-gioi,2,2,2008
71114,https://tuoitre.vn/tin-van-268741.htm,the-gioi,15,7,2008
59777,https://tuoitre.vn/tin-van-05-03-08-245793.htm,the-gioi,5,3,2008
15132,https://tuoitre.vn/nga-mot-thuy-thu-da-gay-ra-tai-nan-tau-ngam-nerpa-287749.htm,the-gioi,13,11,2008
44683,https://tuoitre.vn/iraq-danh-bom-70-nguoi-thiet-mang-252947.htm,the-gioi,16,4,2008
59749,https://tuoitre.vn/my-thu-hoi-65000-tan-thit-bo-243455.htm,the-gioi,18,2,2008
59885,https://tuoitre.vn/nhat-thuc-day-cong-dong-kinh-te-asean-259332.htm,the-gioi,24,5,2008
14811,https://tuoitre.vn/chau-a-va-trung-dong-gia-tang-tieu-thu-ma-tuy-tong-hop-277876.htm,the-gioi,10,9,2008
59918,https://tuoitre.vn/tong-thong-bush-ca-ngoi-tu-do-ton-giao-cua-viet-nam-265374.htm,the-gioi,25,6,2008
59811,https://tuoitre.vn/imf-xem-xet-cai-tien-co-cau-bo-phieu-249899.htm,the-gioi,29,3,2008
60000,https://tuoitre.vn/thu-tuong-duc-tiep-tuc-la-nguoi-phu-nu-quyen-luc-nhat-the-gioi-275910.htm,the-gioi,28,8,2008
14701,https://tuoitre.vn/danh-bom-tai-algeria-va-pakistan-hon-65-nguoi-thiet-mang-274422.htm,the-gioi,19,8,2008
14151,https://tuoitre.vn/lhq-thanh-lap-luc-luong-dac-nhiem-chong-khung-hoang-luong-thuc-255146.htm,the-gioi,29,4,2008
14000,https://tuoitre.vn/hang-trieu-nguoi-tinh-nguyen-song-mot-gio-trong-bong-dem-250061.htm,the-gioi,30,3,2008
13972,https://tuoitre.vn/nhom-cong-tac-dua-du-thao-cai-to-hoi-dong-bao-an-249038.htm,the-gioi,24,3,2008
59728,https://tuoitre.vn/noi-cac-thai-lan-se-duoc-phe-chuan-tuan-toi-240448.htm,the-gioi,25,1,2008
14545,https://tuoitre.vn/cong-nhan-dau-khi-brazil-dinh-cong-268620.htm,the-gioi,14,7,2008
14748,https://tuoitre.vn/sudan-nhom-khong-tac-tha-cac-hanh-khach-275769.htm,the-gioi,27,8,2008
60052,https://tuoitre.vn/my-obama-tiep-tuc-noi-rong-khoang-cach-voi-mccain-282168.htm,the-gioi,7,10,2008
67536,https://tuoitre.vn/opec-can-nhac-cat-giam-san-luong-277647.htm,the-gioi,9,9,2008
45012,https://tuoitre.vn/nhung-kich-ban-cho-nam-ossetia-va-abkhazia-275515.htm,the-gioi,26,8,2008
13700,https://tuoitre.vn/xa-sung-tai-mot-trung-tam-thuong-mai-my-5-nguoi-chet-241981.htm,the-gioi,3,2,2008
15061,https://tuoitre.vn/500-285184.htm,the-gioi,28,10,2008
59853,https://tuoitre.vn/the-gioi-cam-ket-chong-khung-hoang-luong-thuc-255239.htm,the-gioi,30,4,2008
14365,https://tuoitre.vn/chum-anh-the-gioi-ky-niem-ngay-moi-truong-261680.htm,the-gioi,6,6,2008
15205,https://tuoitre.vn/chinh-phu-cac-nuoc-canh-bao-dan-khong-du-lich-den-thai-lan-289993.htm,the-gioi,27,11,2008
67415,https://tuoitre.vn/phap-dang-cua-tt-sarkozy-lai-that-bai-trong-bau-cu-dia-phuong-247834.htm,the-gioi,17,3,2008
44524,https://tuoitre.vn/cyprus-bau-cu-tong-thong-vong-hai-244374.htm,the-gioi,24,2,2008
44788,https://tuoitre.vn/quan-he-trung-quoc-dai-luc-va-dai-loan-am-lai-260330.htm,the-gioi,30,5,2008
14852,https://tuoitre.vn/yemen-bat-25-nguoi-lien-quan-den-vu-danh-bom-dai-su-quan-my-279141.htm,the-gioi,18,9,2008
13533,https://tuoitre.vn/ong-thaksin-se-ve-nuoc-vao-thang-4-2008-236823.htm,the-gioi,2,1,2008
13819,https://tuoitre.vn/anh-dong-dat-lam-rung-chuyen-nhieu-khu-vuc-243437.htm,the-gioi,27,2,2008
14663,https://tuoitre.vn/my-ra-dieu-kien-dua-binh-nhuong-khoi-truc-ac-272397.htm,the-gioi,7,8,2008
44657,https://tuoitre.vn/washington-post-gianh-giai-bao-chi-pulitzer-251622.htm,the-gioi,8,4,2008
45004,https://tuoitre.vn/lu-lut-hoanh-hanh-tai-an-do-275453.htm,the-gioi,26,8,2008
59996,https://tuoitre.vn/nato-cung-ran-voi-nga-274524.htm,the-gioi,20,8,2008
15126,https://tuoitre.vn/tin-van-the-gioi-287363.htm,the-gioi,11,11,2008
14601,https://tuoitre.vn/y-ban-bo-tinh-trang-khan-cap-ve-nguoi-nhap-cu-270605.htm,the-gioi,26,7,2008
13629,https://tuoitre.vn/pakistan-bat-nghi-can-tham-gia-sat-hai-ba-bhutto-239580.htm,the-gioi,20,1,2008
13762,https://tuoitre.vn/moi-nam-co-khoang-1000-nguoi-tu-bo-quoc-tich-singapore-243073.htm,the-gioi,15,2,2008
14685,https://tuoitre.vn/han-quoc-dai-phau-doanh-nghiep-nha-nuoc-273422.htm,the-gioi,13,8,2008
15316,https://tuoitre.vn/mexico---mien-dat-du-cua-nan-bat-coc-293034.htm,the-gioi,17,12,2008
44995,https://tuoitre.vn/pakistan-bau-cu-tong-thong-vao-ngay-6-9-2008-274945.htm,the-gioi,22,8,2008
14039,https://tuoitre.vn/anh-doi-mat-voi-tuyet-gia-251334.htm,the-gioi,7,4,2008
44684,https://tuoitre.vn/vladimir-putin-nam-dang-nuoc-nga-thong-nhat-252945.htm,the-gioi,16,4,2008
13562,https://tuoitre.vn/bangladesh-4-bo-truong-nop-don-xin-tu-chuc-237872.htm,the-gioi,8,1,2008
14603,https://tuoitre.vn/tin-van-270582.htm,the-gioi,26,7,2008
72953,https://tuoitre.vn/obama-duoc-gioi-truyen-thong-uu-ai-286205.htm,the-gioi,4,11,2008
60058,https://tuoitre.vn/thai-lan-canh-sat-ban-hoi-cay-vao-doan-bieu-tinh-282076.htm,the-gioi,7,10,2008
15133,https://tuoitre.vn/noi-cac-moi-cua-maldives-nham-chuc-287731.htm,the-gioi,13,11,2008
44407,https://tuoitre.vn/tin-hieu-moi-sau-2-vong-bau-cu-so-bo-o-my-238209.htm,the-gioi,11,1,2008
71150,https://tuoitre.vn/no-bom-tai-bangkok-it-nhat-1-nguoi-chet-va-20-nguoi-bi-thuong-288807.htm,the-gioi,20,11,2008
59766,https://tuoitre.vn/ong-thaksin-chuan-bi-ve-nuoc-244568.htm,the-gioi,26,2,2008
14612,https://tuoitre.vn/danh-bom-tai-tho-nhi-ky-16-nguoi-chet-270865.htm,the-gioi,28,7,2008
44444,https://tuoitre.vn/indonesia-cuu-tong-thong-suharto-qua-doi-237568.htm,the-gioi,27,1,2008
59997,https://tuoitre.vn/so-phan-ong-musharraf-chua-ro-rang-274523.htm,the-gioi,20,8,2008
59850,https://tuoitre.vn/tin-van-the-gioi-255242.htm,the-gioi,30,4,2008
59939,https://tuoitre.vn/han-quoc-dieu-tra-viec-nhap-khau-thit-bo-my-268179.htm,the-gioi,11,7,2008
15125,https://tuoitre.vn/ong-obama-hoi-dam-voi-tong-thong-bush-tai-nha-trang-287399.htm,the-gioi,11,11,2008
45000,https://tuoitre.vn/thai-lan-yeu-cau-trung-quoc-phat-canh-bao-xa-dap-274903.htm,the-gioi,22,8,2008
45157,https://tuoitre.vn/my-ngan-hang-alpha-bank-pha-san-284881.htm,the-gioi,25,10,2008
60050,https://tuoitre.vn/cuop-bien-somalia-hoanh-hanh-cuop-luon-tau-cho-xe-tang-280809.htm,the-gioi,29,9,2008
67483,https://tuoitre.vn/nguoi-thai-lai-ram-ro-xuong-duong-264643.htm,the-gioi,21,6,2008
45100,https://tuoitre.vn/somalia-luc-luong-nuoc-ngoai-co-the-dung-vu-luc-giai-thoat-tau-ukraine-281283.htm,the-gioi,1,10,2008
14710,https://tuoitre.vn/ong-saakashvili-muon-dam-phan-voi-nga-274349.htm,the-gioi,19,8,2008
13936,https://tuoitre.vn/tap-doan-mega-brands-thu-hoi-do-choi-tu-tinh-248097.htm,the-gioi,18,3,2008
45062,https://tuoitre.vn/bao-ike-tan-pha-bang-texas-278575.htm,the-gioi,15,9,2008
67451,https://tuoitre.vn/my-no-khach-san-dang-xay-dung-258639.htm,the-gioi,20,5,2008
14097,https://tuoitre.vn/indonesia-thu-do-jakarta-co-the-chim-trong-nuoc-bien-253169.htm,the-gioi,17,4,2008
14615,https://tuoitre.vn/an-do-bang-hoang-sau-hai-vu-danh-bom-270818.htm,the-gioi,28,7,2008
45119,https://tuoitre.vn/trung-quoc-11000-tre-van-phai-nam-vien-do-uong-sua-melamine-282429.htm,the-gioi,9,10,2008
45005,https://tuoitre.vn/trung-quoc-phat-nang-quan-chuc-co-tai-san-bat-minh-275600.htm,the-gioi,26,8,2008
14298,https://tuoitre.vn/gruzia-lien-minh-doi-lap-phan-doi-ket-qua-bau-cu-259102.htm,the-gioi,23,5,2008
44871,https://tuoitre.vn/tin-van-266464.htm,the-gioi,1,7,2008
14496,https://tuoitre.vn/campuchia-xu-hai-ke-dua-nguoi-dan-toc-thieu-so-vn-vuot-bien-266677.htm,the-gioi,2,7,2008
45316,https://tuoitre.vn/nhung-cung-bac-giang-sinh-294334.htm,the-gioi,24,12,2008
13973,https://tuoitre.vn/davis-amp-norris-va-su-menh-nguoi-luat-su-248977.htm,the-gioi,24,3,2008
13903,https://tuoitre.vn/tong-thong-dong-timor-sap-binh-phuc-247019.htm,the-gioi,12,3,2008
59827,https://tuoitre.vn/y-bau-quoc-hoi-moi-252587.htm,the-gioi,14,4,2008
