,url,category,day,month,year
269996,https://tuoitre.vn/dung-facebook-dang-anh-kheu-goi-moi-gioi-mai-dam-1081768.htm,phap-luat,9,4,2016
284726,https://tuoitre.vn/khoi-to-va-bat-hieu-truong-dam-o-voi-hoc-sinh-1099750.htm,phap-luat,12,5,2016
305930,https://tuoitre.vn/su-dung-chat-cam-trong-chan-nuoi-co-the-bi-phat-tu-20-nam-1072609.htm,phap-luat,23,3,2016
270498,https://tuoitre.vn/den-phong-tro-choi-voi-chi-hiep-dam-em-15-tuoi-1155346.htm,phap-luat,15,8,2016
269824,https://tuoitre.vn/thue-phong-tro-de-mua-ban-ma-tuy-1060543.htm,phap-luat,2,3,2016
305909,https://tuoitre.vn/14-lanh-dao-can-bo-kiem-lam-gia-lai-bi-ky-luat-1063333.htm,phap-luat,7,3,2016
285097,https://tuoitre.vn/camera-ghi-hinh-nam-thanh-nien-bi-dam-toi-tap-tai-cho-1226824.htm,phap-luat,28,11,2016
306061,https://tuoitre.vn/thu-doan-cuop-tien-trang-tron-cua-bang-cuop-nha-xe-1159096.htm,phap-luat,22,8,2016
270484,https://tuoitre.vn/hai-me-con-bi-dam-chet-tai-nha-rieng-1153174.htm,phap-luat,11,8,2016
305872,https://tuoitre.vn/phat-hien-kho-phao-no-trung-quoc-tai-quang-ninh-1036423.htm,phap-luat,11,1,2016
305878,https://tuoitre.vn/bat-nhom-bai-bac-bip-tren-xe-khach-1036036.htm,phap-luat,11,1,2016
306168,https://tuoitre.vn/4-nguoi-trung-quoc-lua-dao-chua-benh-bang-bua-phep-lanh-an-1239292.htm,phap-luat,20,12,2016
270440,https://tuoitre.vn/dai-an-9000-ti-cho-vay-ca-tram-ti-chi-tham-dinh-tren-ho-so-1145209.htm,phap-luat,28,7,2016
306083,https://tuoitre.vn/ket-luan-bo-sung-vu-ba-chau-thi-thu-nga-lua-dao-1167142.htm,phap-luat,7,9,2016
270640,https://tuoitre.vn/su-that-ve-clip-cong-an-vao-nha-dan-danh-nguoi-1172772.htm,phap-luat,16,9,2016
284924,https://tuoitre.vn/dai-an-9000-ti-loi-khai-cua-cac-bi-cao-la-thieu-can-cu-1155793.htm,phap-luat,16,8,2016
284696,https://tuoitre.vn/tu-chung-than-ke-tham-sat-4-nguoi-tai-gia-lai-1088410.htm,phap-luat,22,4,2016
306067,https://tuoitre.vn/nguyen-pho-giam-doc-cong-ty-nguyen-kim-lanh-8-nam-tu-1163461.htm,phap-luat,30,8,2016
305941,https://tuoitre.vn/bat-hai-ong-chu-xuong-che-tao-sung-tai-quang-ninh-1076701.htm,phap-luat,31,3,2016
269890,https://tuoitre.vn/hoan-toa-vi-truong-phong-di-thay-chu-tich-huyen-1066768.htm,phap-luat,14,3,2016
315336,https://tuoitre.vn/bat-moi-ban-trinh-con-gai-rieng-cua-nguoi-tinh-1065649.htm,phap-luat,11,3,2016
321615,https://tuoitre.vn/giet-nguoi-vi-cai-nhau-phi-kich-duc-lanh-an-chung-than-1228063.htm,phap-luat,30,11,2016
305888,https://tuoitre.vn/bat-xe-tai-cho-hon-20-tan-muc-kho-boc-mui-thoi-1040758.htm,phap-luat,19,1,2016
270853,https://tuoitre.vn/de-mat-trang-khi-vay-tien-bang-hop-dong-uy-quyen-1217413.htm,phap-luat,11,11,2016
284779,https://tuoitre.vn/xet-xu-2-vu-an-lien-quan-du-an-ecopark-van-giang-1114708.htm,phap-luat,9,6,2016
305975,https://tuoitre.vn/sau-vu-quan-xin-chao-lap-doan-kiem-tra-huyen-binh-chanh-1098544.htm,phap-luat,10,5,2016
