,url,category,day,month,year
117248,https://tuoitre.vn/nhieu-tre-roi-loan-chuyen-hoa-bam-sinh-bi-bo-sot-597634.htm,suc-khoe,12,3,2014
117249,https://tuoitre.vn/dua-tre-di-tiem-vet-vacxin-soi-597636.htm,suc-khoe,12,3,2014
117250,https://tuoitre.vn/buoc-tien-trong-dieu-tri-hiv-khong-dung-thuoc-597635.htm,suc-khoe,12,3,2014
117251,https://tuoitre.vn/khen-thuong-cho-bac-si-va-ekip-ca-mo-phuc-tap-597633.htm,suc-khoe,12,3,2014
117252,https://tuoitre.vn/cuu-song-nam-sinh-lop-10-bi-dam-thung-tim-598370.htm,suc-khoe,16,3,2014
117253,https://tuoitre.vn/cuu-song-benh-nhan-bi-nhoi-mau-mac-treo-hiem-gap-599013.htm,suc-khoe,20,3,2014
117254,https://tuoitre.vn/ra-soat-ky-tre-chong-chi-dinh-tiem-quinvaxem-tang-598905.htm,suc-khoe,20,3,2014
117255,https://tuoitre.vn/benh-vien-qua-tai-do-nang-nong-598909.htm,suc-khoe,20,3,2014
117256,https://tuoitre.vn/hut-thuoc-la-lam-xuong-cham-lanh-598904.htm,suc-khoe,20,3,2014
117257,https://tuoitre.vn/nhieu-nguoi-benh-lao-chua-duoc-phat-hien-benh-598908.htm,suc-khoe,20,3,2014
117258,https://tuoitre.vn/1-tre-kho-tho-do-hoc-hat-dua-598907.htm,suc-khoe,20,3,2014
117259,https://tuoitre.vn/toshiba-he-lo-thiet-bi-chan-doan-benh-qua-hoi-tho-598906.htm,suc-khoe,20,3,2014
117260,https://tuoitre.vn/be-gai-15-tuoi-bi-hai-nguoi-lon-tuoi-hiep-dam-da-sinh-doi-599644.htm,suc-khoe,24,3,2014
117261,https://tuoitre.vn/can-tho-xuat-hien-kien-ba-khoang-tan-cong-nguoi-599576.htm,suc-khoe,24,3,2014
117262,https://tuoitre.vn/hoc-lam-viec-cang-thang-de-mac-benh-lao-599495.htm,suc-khoe,24,3,2014
117263,https://tuoitre.vn/chi-mong-co-noi-nao-do-phau-thuat-giup-toi-599508.htm,suc-khoe,24,3,2014
117264,https://tuoitre.vn/bao-thai-chet-trong-o-bung-cu-ba-76-tuoi-la-thai-da-599537.htm,suc-khoe,24,3,2014
117265,https://tuoitre.vn/thu-tien-tiem-vacxin-tre-em-cao-hon-quy-dinh-599539.htm,suc-khoe,24,3,2014
117266,https://tuoitre.vn/cach-phong-ngua-sau-rang-hieu-qua-599373.htm,suc-khoe,24,3,2014
117267,https://tuoitre.vn/cai-thuoc-la-giup-bot-trao-nguoc-599496.htm,suc-khoe,24,3,2014
117268,https://tuoitre.vn/thiet-bi-loc-mui-chong-di-ung-599497.htm,suc-khoe,24,3,2014
117269,https://tuoitre.vn/kho-chiu-voi-nhiet-mieng-599494.htm,suc-khoe,24,3,2014
117270,https://tuoitre.vn/cai-thien-chat-luong-xet-nghiem-o-benh-vien-tuyen-duoi-600358.htm,suc-khoe,28,3,2014
117271,https://tuoitre.vn/hoi-chan-lien-vien-ca-cu-ba-mang-thai-da-600335.htm,suc-khoe,28,3,2014
117272,https://tuoitre.vn/cay-ghep-hop-so-nhan-tao-bang-cong-nghe-in-3-d-600302.htm,suc-khoe,28,3,2014
117273,https://tuoitre.vn/tre-thieu-vi-chat-do-cha-me-thieu-kien-thuc-dinh-duong-600221.htm,suc-khoe,28,3,2014
117274,https://tuoitre.vn/thiet-lap-he-thong-giam-sat-ve-sinh-an-toan-thuc-pham-600213.htm,suc-khoe,28,3,2014
117275,https://tuoitre.vn/kiem-tra-snack-suon-bo-lam-bang-bot-mi-600252.htm,suc-khoe,28,3,2014
117276,https://tuoitre.vn/sinh-con-duoi-nuoc-loi-bat-cap-hai-600220.htm,suc-khoe,28,3,2014
117277,https://tuoitre.vn/thoai-hoa-khop-goi-can-tri-kip-thoi-600222.htm,suc-khoe,28,3,2014
