,url,category,day,month,year
19544,https://tuoitre.vn/dan-chile-chong-xay-dap-thuy-dien-438201.htm,the-gioi,16,5,2011
19659,https://tuoitre.vn/xe-hoi-bay-441653.htm,the-gioi,9,6,2011
19132,https://tuoitre.vn/nepal-gui-cong-chuc-len-noc-nha-the-gioi-426123.htm,the-gioi,25,2,2011
47377,https://tuoitre.vn/3200-gieng-co-nguy-co-ri-dau-duoi-day-vinh-mexico-434568.htm,the-gioi,21,4,2011
20089,https://tuoitre.vn/my-xa-sung-tai-nha-hang-4-nguoi-chet-454829.htm,the-gioi,7,9,2011
20396,https://tuoitre.vn/phap-cong-bo-goi-that-lung-buoc-bung-thu-hai-464085.htm,the-gioi,8,11,2011
61307,https://tuoitre.vn/sap-ham-lo-o-trung-quoc-40-tho-mo-bi-chon-vui-445018.htm,the-gioi,4,7,2011
20339,https://tuoitre.vn/dai-su-quan-my-o-bosnia-bi-tan-cong-462726.htm,the-gioi,29,10,2011
19245,https://tuoitre.vn/trung-quoc-bat-22-nguoi-dung-chat-tang-trong-cho-heo-429632.htm,the-gioi,19,3,2011
47242,https://tuoitre.vn/trung-quoc-ha-chi-tieu-tang-truong-ho-tro-nguoi-ngheo-426650.htm,the-gioi,28,2,2011
47906,https://tuoitre.vn/lien-doan-a-rap-trung-phat-syria-466918.htm,the-gioi,27,11,2011
61370,https://tuoitre.vn/my-21-nguoi-chet-do-bao-irene-453505.htm,the-gioi,29,8,2011
20658,https://tuoitre.vn/syria-rut-xe-tang-ra-khoi-cac-thanh-pho-471303.htm,the-gioi,28,12,2011
71447,https://tuoitre.vn/hoi-hop-cho-lu-460036.htm,the-gioi,12,10,2011
73103,https://tuoitre.vn/duong-khi-dot-tu-nga-ket-noi-hai-mien-trieu-tien-452893.htm,the-gioi,25,8,2011
19546,https://tuoitre.vn/mo-cua-xa-lu-o-louisiana-hi-sinh-vung-nong-nghiep-438200.htm,the-gioi,16,5,2011
20502,https://tuoitre.vn/na-uy-sat-thu-breivik-bi-tam-than-467350.htm,the-gioi,30,11,2011
19251,https://tuoitre.vn/may-bay-iran-bi-buoc-dap-xuong-tho-nhi-ky-429942.htm,the-gioi,21,3,2011
61467,https://tuoitre.vn/bat-giu-nghi-pham-no-sung-vao-nha-trang-465465.htm,the-gioi,17,11,2011
20028,https://tuoitre.vn/thu-tuong-nhat-se-tu-chuc-452687.htm,the-gioi,24,8,2011
19722,https://tuoitre.vn/phan-lan-co-thu-tuong-moi-443586.htm,the-gioi,23,6,2011
19873,https://tuoitre.vn/bat-song-ke-tinh-nghi-xa-sung-tai-na-uy-447932.htm,the-gioi,23,7,2011
19718,https://tuoitre.vn/canada-tiet-lo-tai-lieu-toi-mat-ve-tu-nhan-afghanistan-443628.htm,the-gioi,23,6,2011
47287,https://tuoitre.vn/phong-xa-uy-hiep-nuoc-nhat-429139.htm,the-gioi,16,3,2011
20314,https://tuoitre.vn/su-kien-be-duyet-duyet-lung-tung-xu-ly-thoi-vo-cam-461759.htm,the-gioi,23,10,2011
68142,https://tuoitre.vn/philippines-bo-rap-khu-den-do-angeles-444476.htm,the-gioi,30,6,2011
61322,https://tuoitre.vn/no-kho-chua-dan-duoc-o-dao-cyprus-12-nguoi-chet-446233.htm,the-gioi,12,7,2011
19053,https://tuoitre.vn/thai-lan-ao-vang-lai-bieu-tinh-424172.htm,the-gioi,11,2,2011
20522,https://tuoitre.vn/that-nghiep-o-my-giam-467869.htm,the-gioi,4,12,2011
47131,https://tuoitre.vn/duc-hang-ngan-trang-trai-dong-cua-vi-thuc-an-dioxin-419304.htm,the-gioi,7,1,2011
47529,https://tuoitre.vn/ky-2-con-ac-mong-cong-chuc-443129.htm,the-gioi,20,6,2011
20472,https://tuoitre.vn/icc-xet-xu-con-trai-cua-gaddafi-tai-libya-466496.htm,the-gioi,24,11,2011
47313,https://tuoitre.vn/israel-co-la-chan-ten-lua-430941.htm,the-gioi,28,3,2011
61478,https://tuoitre.vn/my-don-dep-nhung-nguoi-chiem-lay-pho-wall-465260.htm,the-gioi,17,11,2011
19097,https://tuoitre.vn/trung-dong-bac-phi-van-nong-vi-bieu-tinh-425325.htm,the-gioi,19,2,2011
19684,https://tuoitre.vn/pakistan-bat-nguoi-bao-tin-ve-bin-laden-cho-cia-442490.htm,the-gioi,15,6,2011
47776,https://tuoitre.vn/gan-5000-qua-ten-lua-sam-7-bi-mat-tich-o-libya-458570.htm,the-gioi,2,10,2011
47717,https://tuoitre.vn/hai-may-bay-pakistan-ha-canh-khan-cap-vi-bao-dong-danh-bom-454975.htm,the-gioi,8,9,2011
47283,https://tuoitre.vn/video-xoay-nuoc-khong-lo-ngoai-khoi-nhat-ban-429222.htm,the-gioi,16,3,2011
20542,https://tuoitre.vn/ai-se-theo-merkel-va-sarkozy-468422.htm,the-gioi,8,12,2011
61330,https://tuoitre.vn/cuu-tong-thong-chile-chet-do-tu-sat-bang-sung-447474.htm,the-gioi,20,7,2011
20545,https://tuoitre.vn/philippines-may-bay-dam-vao-khu-o-chuot-12-nguoi-chet-468760.htm,the-gioi,10,12,2011
61098,https://tuoitre.vn/lu-lut-o-philippines-51-nguoi-thiet-mang-420893.htm,the-gioi,17,1,2011
20660,https://tuoitre.vn/the-gioi-tung-bung-don-nam-moi-2012-471733.htm,the-gioi,30,12,2011
61248,https://tuoitre.vn/co-nguoi-viet-mat-tich-trong-song-than-nhat-ban-438346.htm,the-gioi,17,5,2011
20296,https://tuoitre.vn/trung-quoc-doi-philippines-tra-25-tau-ca-461467.htm,the-gioi,21,10,2011
19727,https://tuoitre.vn/my-rut-quan-khoi-afghanistan-443546.htm,the-gioi,23,6,2011
47843,https://tuoitre.vn/tong-thong-kazakhstan-tham-vn-462849.htm,the-gioi,30,10,2011
19256,https://tuoitre.vn/gaddafi-the-tra-dua-lien-quan-429922.htm,the-gioi,21,3,2011
19043,https://tuoitre.vn/chien-su-bung-phat-o-bien-gioi-thai-lan---campuchia-423547.htm,the-gioi,7,2,2011
20459,https://tuoitre.vn/an-do-chay-tau-toc-hanh-it-nhat-7-nguoi-chet-466232.htm,the-gioi,22,11,2011
20227,https://tuoitre.vn/syria-canh-sat-ban-vao-dam-tang-thu-linh-doi-lap-459674.htm,the-gioi,9,10,2011
47952,https://tuoitre.vn/rut-ruot-lam-sap-cau-o-indonesia-469101.htm,the-gioi,13,12,2011
47193,https://tuoitre.vn/chay-rung-de-doa-ghe-thu-tuong-uc-423619.htm,the-gioi,8,2,2011
61274,https://tuoitre.vn/philippines-phan-doi-trung-quoc-co-mat-o-bien-dong-440618.htm,the-gioi,2,6,2011
68065,https://tuoitre.vn/chong-lam-phat-va-bao-gia-o-chau-a-425741.htm,the-gioi,22,2,2011
47199,https://tuoitre.vn/dong-dat-rung-chuyen-chile-424128.htm,the-gioi,12,2,2011
61145,https://tuoitre.vn/dong-timor-hua-khong-la-ganh-nang-427554.htm,the-gioi,6,3,2011
61361,https://tuoitre.vn/dong-dat-75-do-richter-o-quoc-dao-vanuatu-452308.htm,the-gioi,21,8,2011
47528,https://tuoitre.vn/asean-keu-goi-giai-phap-hoa-binh-cho-bien-dong-443155.htm,the-gioi,20,6,2011
61158,https://tuoitre.vn/nhat-lai-canh-bao-song-than-no-lo-phan-ung-so-3-428894.htm,the-gioi,14,3,2011
47948,https://tuoitre.vn/my-nguoi-bieu-tinh-phong-toa-nhieu-cang-bien-lon-469132.htm,the-gioi,13,12,2011
68176,https://tuoitre.vn/mexico-dieu-tra-cac-song-bai-454097.htm,the-gioi,2,9,2011
68212,https://tuoitre.vn/iran-co-the-su-dung-dau-mo-lam-cong-cu-chinh-tri-466045.htm,the-gioi,21,11,2011
19592,https://tuoitre.vn/ngung-tai-tro-do-nghi-ngo-tham-nhung-439671.htm,the-gioi,26,5,2011
