,url,category,day,month,year
137690,https://tuoitre.vn/thi-hat-tren-truyen-hinh-chi-la-be-noi-505440.htm,am-nhac,7,8,2012
137691,https://tuoitre.vn/1-11-bat-dau-thu-phi-tai-nhac-truc-tuyen-506943.htm,am-nhac,15,8,2012
137692,https://tuoitre.vn/clip-am-nhac-doc-dao-gay-sot-506917.htm,am-nhac,15,8,2012
137693,https://tuoitre.vn/dem-h-artistry-2012-nao-nhiet-nhung-thieu-dau-an-510595.htm,am-nhac,8,9,2012
137694,https://tuoitre.vn/hoa-nhac-ky-niem-18-nam-thanh-lap-hbso-510506.htm,am-nhac,8,9,2012
137695,https://tuoitre.vn/paul-mccartney---ca-si-chinh-giau-nhat-the-gioi-511752.htm,am-nhac,16,9,2012
137696,https://tuoitre.vn/live-show-giong-hat-viet-dem-mo-man-thieu-cu-dam-512953.htm,am-nhac,24,9,2012
137697,https://tuoitre.vn/gangnam-style-lap-ky-luc-the-gioi-512905.htm,am-nhac,24,9,2012
137698,https://tuoitre.vn/giong-hat-viet-loi-nhac-nhe-ve-mam-tham-hoa-514032.htm,am-nhac,2,10,2012
137699,https://tuoitre.vn/hong-nhung---co-phai-em-mua-thu-ha-noi-514033.htm,am-nhac,2,10,2012
137700,https://tuoitre.vn/gangnam-style-thuc-day-hoa-binh-the-gioi-515266.htm,am-nhac,10,10,2012
137701,https://tuoitre.vn/le-viet-anh-du-thi-hat-tren-truyen-hinh-han-quoc-515231.htm,am-nhac,10,10,2012
137702,https://tuoitre.vn/tieng-hat-truyen-hinh-2012-buoc-vao-nuoc-rut-515186.htm,am-nhac,10,10,2012
137703,https://tuoitre.vn/trinh-dien-am-nhac-bo-go-a---au-lan-3-515185.htm,am-nhac,10,10,2012
137704,https://tuoitre.vn/sarah-brightman-se-hat-tren-vu-tru-516532.htm,am-nhac,18,10,2012
137705,https://tuoitre.vn/nhac-dien-tu-dan-moi-va-dan-tranh-hoi-ngo-516480.htm,am-nhac,18,10,2012
137706,https://tuoitre.vn/3000-khan-gia-xem-dem-nhac-bang-kieu-tai-tphcm-517792.htm,am-nhac,26,10,2012
137707,https://tuoitre.vn/thanh-truc-chia-tay-vietnam-idol-517784.htm,am-nhac,26,10,2012
137708,https://tuoitre.vn/nghe-hoa-tau-duong-cam-517644.htm,am-nhac,26,10,2012
137709,https://tuoitre.vn/giam-khao-the-voice-bi-to-quan-he-tinh-duc-ngoai-luong-518864.htm,am-nhac,3,11,2012
137710,https://tuoitre.vn/vietnam-idol-2012-phai-dep-toa-sang-518848.htm,am-nhac,3,11,2012
137711,https://tuoitre.vn/tieng-hat-truyen-hinh-2012-4-ve-vang-vao-chung-ket-518847.htm,am-nhac,3,11,2012
137712,https://tuoitre.vn/tran-manh-tuan-tro-lai-voi-jazz-va-trinh-518758.htm,am-nhac,3,11,2012
