,url,category,day,month,year
128387,https://tuoitre.vn/dao-dien-da-yen-lam-phim-ve-tham-hoa-dong-dat-329025.htm,dien-anh,29,7,2009
128388,https://tuoitre.vn/hai-ngay-ha-noi-voi-chau-tan-328987.htm,dien-anh,29,7,2009
128389,https://tuoitre.vn/phim-moi-cua-dao-dien-vo-gian-dao-tiep-tuc-thanh-cong-328983.htm,dien-anh,29,7,2009
128390,https://tuoitre.vn/bung-no-phim-truyen-hinh---ky-cuoi-bua-ngon-con-phai-doi-328877.htm,dien-anh,29,7,2009
128391,https://tuoitre.vn/chuyen-tau-cho-tien-329621.htm,dien-anh,2,8,2009
128392,https://tuoitre.vn/steven-spielberg-lam-lai-phim-harvey-330268.htm,dien-anh,6,8,2009
128393,https://tuoitre.vn/thanh-do---toi-yeu-nguoi-chieu-be-mac-lhp-venice-330269.htm,dien-anh,6,8,2009
128394,https://tuoitre.vn/emma-watson-co-gai-dien-gioi-hoc-cu-330436.htm,dien-anh,10,8,2009
128395,https://tuoitre.vn/dien-vien-ngoi-sao-may-man-noriko-sakai-bi-bat-331021.htm,dien-anh,10,8,2009
128396,https://tuoitre.vn/khoi-quay-hoa-xuong-rong-330954.htm,dien-anh,10,8,2009
128397,https://tuoitre.vn/quentin-tarantino-va-bo-phim-inglourious-basterds-330959.htm,dien-anh,10,8,2009
128398,https://tuoitre.vn/sidney-poitier-nhan-huan-chuong-cao-quy-nhat-nuoc-my-331675.htm,dien-anh,14,8,2009
128399,https://tuoitre.vn/vinh-biet-nha-quay-phim-lao-thanh-nguyen-the-doan-331653.htm,dien-anh,14,8,2009
128400,https://tuoitre.vn/cung-cuoi-voi-the-proposal-va-the-hangover-333024.htm,dien-anh,22,8,2009
128401,https://tuoitre.vn/tam-hoan-phat-song-hai-bo-phim-tai-lieu-ve-michael-jackson-tren-htv2-333030.htm,dien-anh,22,8,2009
128402,https://tuoitre.vn/alejandro-gonzalez-inarritu-lam-chu-tich-ban-giam-khao-lhp-tokyo-333635.htm,dien-anh,26,8,2009
128403,https://tuoitre.vn/nu-dien-vien-lee-young-ae-ket-hon-voi-nguoi-my-goc-han-333593.htm,dien-anh,26,8,2009
128404,https://tuoitre.vn/nhung-guong-mat-quen-thuoc-gianh-giai-hoa-bieu-2009-334291.htm,dien-anh,30,8,2009
128405,https://tuoitre.vn/spielberg-dua-tac-pham-cuoi-cua-crichton-len-man-anh-334290.htm,dien-anh,30,8,2009
128406,https://tuoitre.vn/phim-chu-nhat-nguyen-ai-quoc-o-hong-kong-22g05-vtv1-334201.htm,dien-anh,30,8,2009
128407,https://tuoitre.vn/ngoc-anh---nang-cascadeur-xinh-dep-334197.htm,dien-anh,30,8,2009
128408,https://tuoitre.vn/lhp-venice-lan-thu-66-bat-dau-cuoc-dua-334987.htm,dien-anh,3,9,2009
128409,https://tuoitre.vn/chieu-phim-cua-dao-dien-anh-ve-mot-co-gai-khuyet-tat-viet-nam-334936.htm,dien-anh,3,9,2009
128410,https://tuoitre.vn/haeundae---lan-gio-moi-cho-phim-thien-tai-chau-a-334862.htm,dien-anh,3,9,2009
128411,https://tuoitre.vn/vai-dien-moi-cua-lee-jun-ki-335619.htm,dien-anh,7,9,2009
128412,https://tuoitre.vn/pixar-nhan-giai-su-tu-vang-thanh-tuu-tron-doi-335595.htm,dien-anh,7,9,2009
128413,https://tuoitre.vn/sac-dep-ngan-can-2-se-som-ra-mat-336337.htm,dien-anh,11,9,2009
128414,https://tuoitre.vn/lam-phim-tai-lieu-ve-me-cua-tong-thong-barack-obama-336317.htm,dien-anh,11,9,2009
128415,https://tuoitre.vn/dien-vien-hon-ma-patrick-swayze-qua-doi-336984.htm,dien-anh,15,9,2009
128416,https://tuoitre.vn/dien-vien-phim-ngoi-sao-may-manxin-loi-vi-da-gay-that-vong-337813.htm,dien-anh,19,9,2009
128417,https://tuoitre.vn/giai-ma-phim-choi-voi-mot-hien-tuong-phim-tai-tro-337762.htm,dien-anh,19,9,2009
128418,https://tuoitre.vn/tran-khai-ca-dua-co-nhi-ho-trieu-len-man-bac-338503.htm,dien-anh,23,9,2009
128419,https://tuoitre.vn/nhung-bo-phim-han-an-tuong-he-2009-338493.htm,dien-anh,23,9,2009
128420,https://tuoitre.vn/khoi-dong-mua-phim-tet-338406.htm,dien-anh,23,9,2009
128421,https://tuoitre.vn/choi-voi-se-ra-rap-viet-nam-vao-15-11-2009-338411.htm,dien-anh,23,9,2009
