,url,category,day,month,year
234417,https://tuoitre.vn/truy-dieu-an-tang-anh-hung-liet-si-doi-phau-thuat-tien-phuong-y4-20180130132737057.htm,thoi-su,30,1,2018
196514,https://tuoitre.vn/xot-xa-dam-tang-be-trai-bi-nguoi-la-mat-vao-nha-sat-hai-20180415163143027.htm,thoi-su,15,4,2018
234800,https://tuoitre.vn/tp-hcm-thi-diem-khoan-moi-xe-cong-gan-20-trieu-dong-thang-20180428192048644.htm,thoi-su,28,4,2018
256902,https://tuoitre.vn/khong-de-mot-ho-dan-ninh-thuan-nao-khong-co-tet-20180209110006461.htm,thoi-su,9,2,2018
195623,https://tuoitre.vn/con-nhieu-cau-yeu-nhu-long-kieng-20180121104925057.htm,thoi-su,21,1,2018
196428,https://tuoitre.vn/chay-xuong-go-hang-tram-met-vuong-hai-gio-lien-20180409191658007.htm,thoi-su,9,4,2018
196676,https://tuoitre.vn/bi-ky-luat-tu-muc-khien-trach-khong-duoc-xet-di-nuoc-ngoai-2018050110391793.htm,thoi-su,1,5,2018
196519,https://tuoitre.vn/da-biet-tai-xe-va-oto-keo-le-xe-may-gan-1km-20180417121306186.htm,thoi-su,17,4,2018
247234,https://tuoitre.vn/chay-lon-khu-tap-ket-xu-ly-rac-thai-tai-hai-duong-20180309091558635.htm,thoi-su,9,3,2018
247132,https://tuoitre.vn/tich-thu-phuong-tien-khai-thac-khoang-san-trai-phep-tu-10m3-tro-len-20180112154130153.htm,thoi-su,12,1,2018
253668,https://tuoitre.vn/co-thu-tuong-phan-van-khai-la-nha-lanh-dao-dat-nuoc-tai-ba-20180321092031963.htm,thoi-su,21,3,2018
247323,https://tuoitre.vn/dieu-tra-nhieu-vu-sai-pham-dat-dai-tai-tp-can-tho-20180418161018018.htm,thoi-su,18,4,2018
253606,https://tuoitre.vn/mot-vu-co-hai-vu-truong-20180116084847817.htm,thoi-su,16,1,2018
195645,https://tuoitre.vn/dua-mot-thuy-dien-nguoi-dan-tu-lam-vao-quy-hoach-20180123092803674.htm,thoi-su,23,1,2018
196678,https://tuoitre.vn/cac-du-an-cao-toc-bot-dang-lam-toi-dau-roi-20180501091552936.htm,thoi-su,1,5,2018
195926,https://tuoitre.vn/website-lac-hau-roi-app-moi-phuc-vu-dan-nhanh-duoc-2018022210130501.htm,thoi-su,22,2,2018
234681,https://tuoitre.vn/chi-so-papi-2017-kem-ve-minh-bach-kiem-soat-tham-nhung-co-cai-thien-20180404165520678.htm,thoi-su,4,4,2018
196638,https://tuoitre.vn/tan-cong-sao-huyet-lam-tac-phuong-rau-tai-vuon-quoc-gia-yok-don-20180427085933562.htm,thoi-su,27,4,2018
234354,https://tuoitre.vn/tp-hcm-de-xuat-xay-cong-vien-van-hoa-giao-thong-cho-tre-em-20180110093232216.htm,thoi-su,10,1,2018
196253,https://tuoitre.vn/chay-chung-cu-carina-plaza-vi-sao-he-thong-bao-chay-te-liet-20180324082602898.htm,thoi-su,24,3,2018
234399,https://tuoitre.vn/ong-le-phuoc-thanh-vi-pham-rat-nghiem-trong-de-nghi-ky-luat-20180126155442368.htm,thoi-su,26,1,2018
195728,https://tuoitre.vn/mua-tuyet-phu-trang-sa-pa-201801310959242.htm,thoi-su,31,1,2018
196265,https://tuoitre.vn/ha-noi-phan-dau-chi-so-hanh-chinh-cong-dat-nhom-trung-binh-20180326115006544.htm,thoi-su,26,3,2018
196250,https://tuoitre.vn/tong-thong-han-quoc-dung-xe-an-pho-viet-150000d-truoc-khi-ve-nuoc-20180324103030197.htm,thoi-su,24,3,2018
196263,https://tuoitre.vn/chay-xuong-go-nghi-do-bat-can-luc-han-xi-2018032615095275.htm,thoi-su,26,3,2018
234525,https://tuoitre.vn/nhan-vien-an-ninh-san-bay-vinh-bi-de-doa-bang-dao-20180307171749983.htm,thoi-su,7,3,2018
234369,https://tuoitre.vn/mua-trai-mua-nhieu-noi-o-sai-gon-va-nam-bo-20180118175919982.htm,thoi-su,18,1,2018
196151,https://tuoitre.vn/khai-mac-hoi-bao-toan-quoc-2018-tai-bao-tang-ha-noi-20180316125146982.htm,thoi-su,16,3,2018
196313,https://tuoitre.vn/be-gai-5-tuoi-chet-bat-thuong-tai-truong-mam-non-o-kon-tum-20180330185944177.htm,thoi-su,30,3,2018
256879,https://tuoitre.vn/tiep-tuc-mien-giam-phi-bot-can-tho-phung-hiep-truoc-20-1-2018010816224671.htm,thoi-su,8,1,2018
247350,https://tuoitre.vn/tphcm-to-chuc-kiem-tra-canh-bao-sat-lo-bo-song-20180504151630106.htm,thoi-su,4,5,2018
196530,https://tuoitre.vn/ky-luat-ong-le-truong-hai-hieu-20180417153333875.htm,thoi-su,17,4,2018
234733,https://tuoitre.vn/bo-xay-dung-xin-hai-xe-sang-cua-doanh-nghiep-gia-0-dong-20180416164332483.htm,thoi-su,16,4,2018
253605,https://tuoitre.vn/717-nguoi-chet-vi-tai-nan-giao-thong-trong-nam-2017-20180116151852293.htm,thoi-su,16,1,2018
195703,https://tuoitre.vn/dak-lak-xin-627-ti-dong-doi-dan-ra-khoi-vung-sat-lo-lu-quet-20180127101744323.htm,thoi-su,29,1,2018
195555,https://tuoitre.vn/nam-2019-gan-dong-ho-nuoc-den-tung-ho-dan-o-cu-chi-20180115170022615.htm,thoi-su,15,1,2018
196740,https://tuoitre.vn/chu-tich-nuoc-xin-phep-vang-mat-o-buoi-tiep-xuc-cu-tri-tp-hcm-20180505083456855.htm,thoi-su,5,5,2018
195851,https://tuoitre.vn/mua-bao-ap-thap-nhiet-doi-se-den-som-tren-bien-dong-20180212164130204.htm,thoi-su,12,2,2018
